# icr-intercell cell line name dictionary v0.2		
#		
# jamesc@icr.ac.uk, 13th May 2014"		
#		
# This file is used as a dictionary to standardise cell line names in different data sets		
# Cell line names found in the first column (cell_line_name) should be converted to those		
# given in the second column (intercell_name).		
#		
# cell line name sources used:		
#		COSMIC CLP (http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/download -> CosmicCLP_CompleteExport_v68.tsv.gz)
#		CCLE (http://www.broadinstitute.org/ccle/data/browseData -> registration required -> CCLE_sample_info_file_2012-10-18.txt)
#		Intercell (http://www.ncbi.nlm.nih.gov/pubmed/21984977)
#		
# The cell line names used in the Intercell analysis attempt to follow the CCLE naming convention. The CCLE nameing convention comprises		
# the cell line name (containing only numbers and upper case letters) followed by an underscore, followed by the tissue in upper case."		
# Where a cell line was not present in the CCLE data, a best effort was made to use the tissue type as given by the CCLE."		
#		
# Changes:		
# v0.2 - changed 'PANCREAS' to 'PANCREAS' for the Biankin lines (TKCC*)		
# 8th Jan 2015 - added ovarian lines such as TOV21G (in house names)		
#		
#cell_line_name	intercell_name	source
NH-12	NH12_AUTONOMIC_GANGLIA	gdsc_en_input
NH6_AUTONOMIC_GANGLIA	NH6_AUTONOMIC_GANGLIA	CCLE
NIHOVCAR3_OVARY	NIHOVCAR3_OVARY	CCLE
NK-92MI	NK92MI_NS	cosmic_clp
NKM-1	NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NKM-1	NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
NMC-G1	NMCG1_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
NMC-G1	NMCG1_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
NMCG1_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	CCLE
no-10	NO10_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
no-10	NO10_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
no-11	NO11_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
no-11	NO11_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
NOMO-1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NOMO-1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NOS-1	NOS1_BONE	cosmic_clp
NOS-1	NOS1_BONE	gdsc_en_input
NOS1_BONE	NOS1_BONE	intercell
NS	NS_UNKOWN	cosmic_clp
NTERA-2 cl.D1	NTERA2CLD1_TESTIS	cosmic_clp
NU-DUL-1	NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NUGC-3	NUGC3_STOMACH	cosmic_clp
NUGC-3	NUGC3_STOMACH	gdsc_en_input
NUGC-4	NUGC4_STOMACH	cosmic_clp
NUGC2_STOMACH	NUGC2_STOMACH	CCLE
NUGC3_STOMACH	NUGC3_STOMACH	CCLE
NUGC4_STOMACH	NUGC4_STOMACH	CCLE
NY	NY_BONE	cosmic_clp
NY	NY_BONE	gdsc_en_input
NY_BONE	NY_BONE	intercell
OACM5-1	OACM51_NS	cosmic_clp
OACp4C	OACP4C_OESOPHAGUS	cosmic_clp
OACP4C_OESOPHAGUS	OACP4C_OESOPHAGUS	intercell
OAW-28	OAW28_OVARY	cosmic_clp
OAW-28	OAW28_OVARY	gdsc_en_input
OAW-42	OAW42_OVARY	cosmic_clp
OAW-42	OAW42_OVARY	gdsc_en_input
OAW28_OVARY	OAW28_OVARY	CCLE
OAW42_OVARY	OAW42_OVARY	CCLE
OAW42_OVARY	OAW42_OVARY	intercell
OC-314	OC314_OVARY	cosmic_clp
OC-314	OC314_OVARY	gdsc_en_input
OC314_OVARY	OC314_OVARY	CCLE
OC315_OVARY	OC315_OVARY	CCLE
OC316_OVARY	OC316_OVARY	CCLE
OCI-AML2	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
OCI-AML2	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
OCI-AML3	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
OCI-AML5	OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
OCI-LY-19	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
OCI-LY7	OCILY7_NS	cosmic_clp
OCI-M1	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OCUB-M	OCUBM_BREAST	cosmic_clp
OCUB-M	OCUBM_BREAST	gdsc_en_input
OCUM-1	OCUM1_STOMACH	cosmic_clp
OCUM1_STOMACH	OCUM1_STOMACH	CCLE
OCUM2M_GASTRIC	OCUM2M_STOMACH	intercell
OE19	OE19_OESOPHAGUS	cosmic_clp
OE19	OE19_OESOPHAGUS	gdsc_en_input
OE19_OESOPHAGUS	OE19_OESOPHAGUS	CCLE
OE19_OESOPHAGUS	OE19_OESOPHAGUS	intercell
OE21	OE21_OESOPHAGUS	cosmic_clp
OE21_OESOPHAGUS	OE21_OESOPHAGUS	CCLE
OE33	OE33_OESOPHAGUS	cosmic_clp
OE33	OE33_OESOPHAGUS	gdsc_en_input
OE33_OESOPHAGUS	OE33_OESOPHAGUS	CCLE
OE33_OESOPHAGUS	OE33_OESOPHAGUS	intercell
OELE_OVARY	OELE_OVARY	CCLE
OHSN_BONE	OHSN_BONE	intercell
OMC-1	OMC1_CERVICAL	cosmic_clp
OMC-1	OMC1_CERVICAL	gdsc_en_input
ONCODG1_OVARY	ONCODG1_OVARY	CCLE
ONS-76	ONS76_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
ONS-76	ONS76_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
ONS76_CENTRAL_NERVOUS_SYSTEM	ONS76_CENTRAL_NERVOUS_SYSTEM	CCLE
OPM-2	OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
OPM-2	OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
OS-RC-2	OSRC2_KIDNEY	cosmic_clp
OS-RC-2	OSRC2_KIDNEY	gdsc_en_input
OS25HAL_BONE	OS25HAL_BONE	intercell
OSC-19	OSC19_NS	cosmic_clp
OSC-20	OSC20_NS	cosmic_clp
OSRC2_KIDNEY	OSRC2_KIDNEY	CCLE
OUMS23_LARGE_INTESTINE	OUMS23_LARGE_INTESTINE	CCLE
OUMS27_BONE	OUMS27_BONE	CCLE
OV-17R	OV17R_OVARY	cosmic_clp
OV-56	OV56_OVARY	cosmic_clp
OV-7	OV7_OVARY	cosmic_clp
OV-90	OV90_OVARY	cosmic_clp
OV56_OVARY	OV56_OVARY	CCLE
OV56_OVARY	OV56_OVARY	intercell
OV7_OVARY	OV7_OVARY	CCLE
OV90_OVARY	OV90_OVARY	CCLE
OV90_OVARY	OV90_OVARY	intercell
OVAS_OVARY	OVAS_OVARY	intercell
OVAYSO	OVSAYO_OVARY	intercell
OVAYSO_OVARY	OVSAYO_OVARY	intercell
OVCA420	OVCA420_OVARY	cosmic_clp
OVCA433	OVCA433_OVARY	cosmic_clp
OVCAR-3	OVCAR3_OVARY	cosmic_clp
OVCAR-3	OVCAR3_OVARY	gdsc_en_input
OVCAR-4	OVCAR4_OVARY	cosmic_clp
OVCAR-4	OVCAR4_OVARY	gdsc_en_input
OVCAR-5	OVCAR5_OVARY	cosmic_clp
OVCAR-5	OVCAR5_OVARY	gdsc_en_input
OVCAR-8	OVCAR8_OVARY	cosmic_clp
OVCAR-8	OVCAR8_OVARY	gdsc_en_input
OVCAR4_OVARY	OVCAR4_OVARY	CCLE
OVCAR8_OVARY	OVCAR8_OVARY	CCLE
OVISE	OVISE_OVARY	cosmic_clp
OVISE_OVARY	OVISE_OVARY	CCLE
OVISE_OVARY	OVISE_OVARY	intercell
OVK-18	OVK18_OVARY	cosmic_clp
OVK18_OVARY	OVK18_OVARY	CCLE
OVKATE	OVKATE_OVARY	cosmic_clp
OVKATE_OVARY	OVKATE_OVARY	CCLE
OVMANA_OVARY	OVMANA_OVARY	CCLE
OVMANA_OVARY	OVMANA_OVARY	intercell
OVMIU	OVMIU_NS	cosmic_clp
OVSAHO_OVARY	OVSAHO_OVARY	CCLE
OVSAYO	OVSAYO_OVARY	intercell
OVSAYO_OVARY	OVSAYO_OVARY	intercell
OVTOKO	OVTOKO_OVARY	cosmic_clp
OVTOKO_OVARY	OVTOKO_OVARY	CCLE
OVTOKO_OVARY	OVTOKO_OVARY	intercell
P12-ICHIKAWA	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
P12-ICHIKAWA	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
P30-OHK	P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
P30-OHK	P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
P31-FUJ	P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
P31-FUJ	P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
P32-ISH	P32ISH_NS	cosmic_clp
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
PA-1	PA1_OVARY	cosmic_clp
PA-1	PA1_OVARY	gdsc_en_input
PA-TU-8902	PATU8902_PANCREAS	cosmic_clp
PA-TU-8988T	PATU8988T_PANCREAS	cosmic_clp
PACADD119_PANCREAS	PACADD119_PANCREAS	intercell
PACADD135_PANCREAS	PACADD135_PANCREAS	intercell
PACADD135_PANCREAS	PACADD135_PANCREAS	intercell
PACADD137_PANCREAS	PACADD137_PANCREAS	intercell
PACADD159_PANCREAS	PACADD159_PANCREAS	intercell
PACADD161_PANCREAS	PACADD161_PANCREAS	intercell
PACADD183_PANCREAS	PACADD183_PANCREAS	intercell
PANC_PANCREAS	PANC_PANCREAS	intercell
PANC-02-03	PANC0203_PANCREAS	cosmic_clp
PANC-03-27	PANC0327_PANCREAS	cosmic_clp
PANC-03-27	PANC0327_PANCREAS	gdsc_en_input
PANC-04-03	PANC0403_PANCREAS	cosmic_clp
PANC-08-13	PANC0813_PANCREAS	cosmic_clp
PANC-08-13	PANC0813_PANCREAS	gdsc_en_input
PANC-10-05	PANC1005_PANCREAS	cosmic_clp
PANC-10-05	PANC1005_PANCREAS	gdsc_en_input
PANC0203_PANCREAS	PANC0203_PANCREAS	CCLE
PANC0213_PANCREAS	PANC0213_PANCREAS	CCLE
PANC0327_PANCREAS	PANC0327_PANCREAS	CCLE
PANC0403_PANCREAS	PANC0403_PANCREAS	CCLE
PANC0504_PANCREAS	PANC0504_PANCREAS	CCLE
PANC0813_PANCREAS	PANC0813_PANCREAS	CCLE
PANC1_PANCREAS	PANC1_PANCREAS	CCLE
PANC1005_PANCREAS	PANC1005_PANCREAS	CCLE
PATU8902_PANCREAS	PATU8902_PANCREAS	CCLE
PATU8988S_PANCREAS	PATU8988S_PANCREAS	CCLE
PATU8988T_PANCREAS	PATU8988T_PANCREAS	CCLE
PC-14	PC14_LUNG	cosmic_clp
PC-14	PC14_LUNG	gdsc_en_input
PC-3	PC3_PROSTATE	cosmic_clp
PC-3	PC3_PROSTATE	gdsc_en_input
PC-3 [JPC-3]	PC3JPC3_NS	cosmic_clp
PC14_LUNG	PC14_LUNG	CCLE
PC3_PROSTATE	PC3_PROSTATE	CCLE
PCI-15A	PCI15A_NS	cosmic_clp
PCI-30	PCI30_HEADNECK	cosmic_clp
PCI-38	PCI38_NS	cosmic_clp
PCI-4B	PCI4B_NS	cosmic_clp
PCI-6A	PCI6A_NS	cosmic_clp
PCI30_HEADNECK	PCI30_HEADNECK	intercell
PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
PE/CA-PJ15	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
PECAPJ15_UPPER_AERODIGESTIVE_TRACT	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	CCLE
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	CCLE
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	CCLE
PECAPJ49_UPPER_AERODIGESTIVE_TRACT	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	CCLE
PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
PEO1	PEO1_OVARY	cosmic_clp
PEO14_OVARY	PEO14_OVARY	intercell
PF-382	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
PF-382	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
PFSK-1	PFSK1_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
PFSK-1	PFSK1_CENTRAL_NERVOUS_SYSTEM	gdsc_en_input
PK1_PANCREAS	PK1_PANCREAS	CCLE
PK45H_PANCREAS	PK45H_PANCREAS	CCLE
PK59_PANCREAS	PK59_PANCREAS	CCLE
PL-21	PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
PL18	PL18_NS	cosmic_clp
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
PL4	PL4_NS	cosmic_clp
PL45_PANCREAS	PL45_PANCREAS	CCLE
PL45_PANCREAS	PL45_PANCREAS	intercell
PL5_PANCREAS	PL5_PANCREAS	intercell
PLC-PRF-5	PLCPRF5_LIVER	gdsc_en_input
PLCPRF5_LIVER	PLCPRF5_LIVER	CCLE
PRECLH_PROSTATE	PRECLH_PROSTATE	CCLE
PSN1	PSN1_PANCREAS	cosmic_clp
PSN1	PSN1_PANCREAS	gdsc_en_input
PSN1_PANCREAS	PSN1_PANCREAS	CCLE
PWR-1E	PWR1E_NS	cosmic_clp
QGP-1	QGP1_PANCREAS	cosmic_clp
QGP1_PANCREAS	QGP1_PANCREAS	CCLE
QIMR-WIL	QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
QIMR-WIL	QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
Raji	RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
Raji	RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
Ramos-2G6-4C10	RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
Ramos-2G6-4C10	RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RC-K8	RCK8_NS	cosmic_clp
RCB0989	RCB0989_UNKOWN	cosmic_clp
RCC-AB	RCCAB_KIDNEY	cosmic_clp
RCC-ER	RCCER_KIDNEY	cosmic_clp
RCC-FG2	RCCFG2_KIDNEY	cosmic_clp
RCC-JF	RCCJF_KIDNEY	cosmic_clp
RCC-JW	RCCJW_KIDNEY	cosmic_clp
RCC-MF	RCCMF_KIDNEY	cosmic_clp
RCC10RGB	RCC10RGB_KIDNEY	cosmic_clp
RCC10RGB	RCC10RGB_KIDNEY	gdsc_en_input
RCC10RGB_KIDNEY	RCC10RGB_KIDNEY	CCLE
RCC4_KIDNEY	RCC4_KIDNEY	CCLE
RCH-ACV	RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RCM-1	RCM1_LARGE_INTESTINE	cosmic_clp
RCM-1	RCM1_LARGE_INTESTINE	gdsc_en_input
RCM1_LARGE_INTESTINE	RCM1_LARGE_INTESTINE	CCLE
RD	RD_SOFT_TISSUE	cosmic_clp
RD	RD_SOFT_TISSUE	gdsc_en_input
RD_SOFT_TISSUE	RD_SOFT_TISSUE	CCLE
RDES_BONE	RDES_BONE	CCLE
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
REH	REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
REH	REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RERF-GC-1B	RERFGC1B_STOMACH	cosmic_clp
RERF-LC-FM	RERFLCFM_LUNG	cosmic_clp
RERF-LC-KJ	RERFLCKJ_LUNG	cosmic_clp
RERF-LC-MS	RERFLCMS_LUNG	cosmic_clp
RERF-LC-MS	RERFLCMS_LUNG	gdsc_en_input
RERF-LC-Sq1	RERFLCSQ1_LUNG	cosmic_clp
RERFGC1B_STOMACH	RERFGC1B_STOMACH	CCLE
RERFLCAD1_LUNG	RERFLCAD1_LUNG	CCLE
RERFLCAD2_LUNG	RERFLCAD2_LUNG	CCLE
RERFLCAI_LUNG	RERFLCAI_LUNG	CCLE
RERFLCKJ_LUNG	RERFLCKJ_LUNG	CCLE
RERFLCMS_LUNG	RERFLCMS_LUNG	CCLE
RERFLCSQ1_LUNG	RERFLCSQ1_LUNG	CCLE
RES186_GLIOMA	RES186_CENTRAL_NERVOUS_SYSTEM	intercell
RES259_GLIOMA	RES259_CENTRAL_NERVOUS_SYSTEM	intercell
RF-48	RF48_STOMACH	cosmic_clp
RH-1	RH1_SOFT_TISSUE	cosmic_clp
RH-1	RH1_SOFT_TISSUE	gdsc_en_input
RH-18	RH18_SOFT_TISSUE	cosmic_clp
RH-18	RH18_SOFT_TISSUE	gdsc_en_input
RH-41	RH41_SOFT_TISSUE	cosmic_clp
RH18_SOFT_TISSUE	RH18_SOFT_TISSUE	CCLE
RH30_SOFT_TISSUE	RH30_SOFT_TISSUE	CCLE
RH41_SOFT_TISSUE	RH41_SOFT_TISSUE	CCLE
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RKN	RKN_SOFT_TISSUE	cosmic_clp
RKN_SOFT_TISSUE	RKN_SOFT_TISSUE	CCLE
RKO	RKO_LARGE_INTESTINE	cosmic_clp
RKO	RKO_LARGE_INTESTINE	gdsc_en_input
RKO_LARGE_INTESTINE	RKO_LARGE_INTESTINE	CCLE
RL	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RL	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RL-2321	RL2321_UNKOWN	cosmic_clp
RL95-2	RL952_ENDOMETRIUM	cosmic_clp
RL952_ENDOMETRIUM	RL952_ENDOMETRIUM	CCLE
RMG_OVARY	RMGI_OVARY	intercell
RMG-I	RMGI_OVARY	cosmic_clp
RMG-I	RMGI_OVARY	gdsc_en_input
RMGI_OVARY	RMGI_OVARY	CCLE
RMUGS_OVARY	RMUGS_OVARY	CCLE
RO82-W-1	RO82W1_THYROID	cosmic_clp
RO82-W-1	RO82W1_THYROID	gdsc_en_input
ROS-50	ROS50_NS	cosmic_clp
RPMI-2650	RPMI2650_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
RPMI-2650	RPMI2650_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
RPMI-6666	RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RPMI-6666	RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RPMI-7951	RPMI7951_SKIN	cosmic_clp
RPMI-7951	RPMI7951_SKIN	gdsc_en_input
RPMI-8226	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RPMI-8226	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RPMI-8402	RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RPMI-8402	RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RPMI-8866	RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RPMI-8866	RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RPMI7951_SKIN	RPMI7951_SKIN	CCLE
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RS4-11	RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
RS4-11	RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
RS5_PLEURA	RS5_PLEURA	CCLE
RT-112	RT112_URINARY_TRACT	cosmic_clp
RT-112	RT112_URINARY_TRACT	gdsc_en_input
RT112_URINARY_TRACT	RT112_URINARY_TRACT	CCLE
RT11284_URINARY_TRACT	RT11284_URINARY_TRACT	CCLE
RT112M_URINARY_TRACT	RT112M_URINARY_TRACT	intercell
RT4	RT4_URINARY_TRACT	cosmic_clp
RT4_URINARY_TRACT	RT4_URINARY_TRACT	CCLE
RVH-421	RVH421_SKIN	cosmic_clp
RVH-421	RVH421_SKIN	gdsc_en_input
RVH421_SKIN	RVH421_SKIN	CCLE
RXF393	RXF393_KIDNEY	cosmic_clp
RXF393	RXF393_KIDNEY	gdsc_en_input
S	S_UNKOWN	cosmic_clp
S-117	S117_SOFT_TISSUE	cosmic_clp
S-117	S117_SOFT_TISSUE	gdsc_en_input
S117_SOFT_TISSUE	S117_SOFT_TISSUE	CCLE
"SA,CRL-5920"	SACRL5920_UNKOWN	cosmic_clp
"SA,HTB-111"	SAHTB111_UNKOWN	cosmic_clp
SALE_LUNG	SALE_LUNG	CCLE
Saos-2	SAOS2_BONE	cosmic_clp
Saos-2	SAOS2_BONE	gdsc_en_input
SAOS2_BONE	SAOS2_BONE	CCLE
SAOS2_BONE	SAOS2_BONE	intercell
SAS	SAS_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
SAS	SAS_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
SAT	SAT_NS	cosmic_clp
SBC-1	SBC1_LUNG	cosmic_clp
SBC-1	SBC1_LUNG	gdsc_en_input
SBC-3	SBC3_LUNG	cosmic_clp
SBC-5	SBC5_LUNG	cosmic_clp
SBC-5	SBC5_LUNG	gdsc_en_input
SBC5_LUNG	SBC5_LUNG	CCLE
SC-1	SC1_NS	cosmic_clp
SCaBER	SCABER_URINARY_TRACT	cosmic_clp
SCABER_URINARY_TRACT	SCABER_URINARY_TRACT	CCLE
SCC-15	SCC15_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
SCC-15	SCC15_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
SCC-25	SCC25_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
SCC-25	SCC25_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
SCC-3	SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
SCC-3	SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
SCC-4	SCC4_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
SCC-4	SCC4_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
SCC-9	SCC9_UPPER_AERODIGESTIVE_TRACT	cosmic_clp
SCC-9	SCC9_UPPER_AERODIGESTIVE_TRACT	gdsc_en_input
SCC003_HEADNECK	SCC003_HEADNECK	intercell
SCC15_UPPER_AERODIGESTIVE_TRACT	SCC15_UPPER_AERODIGESTIVE_TRACT	CCLE
SCC25_UPPER_AERODIGESTIVE_TRACT	SCC25_UPPER_AERODIGESTIVE_TRACT	CCLE
SCC36_HEADNECK	SCC36_HEADNECK	intercell
SCC4_UPPER_AERODIGESTIVE_TRACT	SCC4_UPPER_AERODIGESTIVE_TRACT	CCLE
SCC47_HEADNECK	SCC47_HEADNECK	intercell
SCC9_UPPER_AERODIGESTIVE_TRACT	SCC9_UPPER_AERODIGESTIVE_TRACT	CCLE
SCC90	SCC90_HEADNECK	cosmic_clp
SCC90_HEADNECK	SCC90_HEADNECK	intercell
SCH	SCH_STOMACH	cosmic_clp
SCH	SCH_STOMACH	gdsc_en_input
